1771901754.273, 0.944, -0.171, 12
1771901754.373, 0.945, 0.126, 13
1771901754.473, 1.283, -0.499, 13
1771901754.573, 1.363, 0.092, 12
1771901754.673, 1.057, -0.103, 13
1771901754.773, 0.877, -0.254, 12
1771901754.873, 1.240, 0.010, 13
1771901754.973, 0.845, -0.156, 11
1771901755.073, 0.944, -0.181, 13
1771901755.173, 0.781, 0.104, 12
1771901755.273, 0.878, -0.303, 13
1771901755.373, 1.036, 0.199, 12
1771901755.473, 0.897, -0.349, 12
1771901755.573, 1.178, 0.324, 13
1771901755.673, 0.956, -0.201, 12
1771901755.773, 1.049, 0.296, 11
1771901755.873, 1.157, 0.040, 12
1771901755.973, 1.041, 0.167, 13
1771901756.073, 1.328, 0.282, 10
1771901756.173, 0.764, -0.189, 13
1771901756.273, 1.289, 0.373, 12
1771901756.373, 0.750, -0.272, 13
1771901756.473, 1.122, 0.333, 12
1771901756.573, 0.940, -0.316, 12
1771901756.673, 1.239, 0.380, 13
1771901756.773, 1.164, 0.107, 12
1771901756.873, 0.794, -0.046, 13
1771901756.973, 1.121, 0.309, 12
1771901757.073, 0.992, -0.228, 13
1771901757.173, 0.798, -0.243, 12
1771901757.273, 1.203, 0.082, 13
1771901757.373, 1.021, -0.221, 12
1771901757.473, 1.176, 0.294, 12
1771901757.573, 0.825, -0.313, 13
1771901757.673, 1.001, 0.078, 12
1771901757.773, 1.217, 0.109, 13
1771901757.873, 0.922, -0.286, 10
1771901757.973, 0.979, 0.174, 13
1771901758.073, 1.267, 0.365, 12
1771901758.173, 0.796, -0.155, 13
1771901758.273, 1.240, 0.385, 12
1771901758.373, 0.855, -0.122, 13
1771901758.473, 0.868, -0.063, 13
1771901758.573, 1.091, 0.092, 12
1771901758.673, 1.019, -0.074, 13
1771901758.773, 0.990, -0.106, 12
1771901758.873, 0.962, 0.068, 12
1771901758.973, 1.012, -0.059, 12
1771901759.073, 0.933, -0.157, 12
1771901759.173, 0.974, -0.068, 12
1771901759.273, 1.196, 0.252, 13
1771901759.373, 1.229, 0.144, 12
1771901759.473, 1.078, 0.059, 13
1771901759.573, 0.972, -0.142, 13
1771901759.673, 1.211, 0.209, 12
1771901759.773, 0.882, 0.211, 12
1771901759.873, 1.235, 0.739, 12
1771901759.973, 1.033, -0.317, 12
1771901760.073, 1.182, 0.297, 12
1771901760.173, 0.954, -0.120, 13
1771901760.273, 0.998, -0.019, 12
1771901760.373, 0.974, -0.060, 13
1771901760.473, 0.923, -0.215, 11
1771901760.573, 0.998, -0.037, 12
1771901760.673, 1.113, 0.215, 13
1771901760.773, 1.149, 0.125, 12
1771901760.873, 0.969, -0.073, 11
1771901760.973, 0.884, -0.034, 12
1771901761.073, 0.839, -0.202, 13
1771901761.173, 1.183, 0.343, 12
1771901761.273, 0.936, -0.133, 13
1771901761.373, 0.969, -0.076, 12
1771901761.473, 1.012, -0.011, 12
1771901761.573, 1.003, -0.042, 13
1771901761.673, 1.003, 0.112, 12
1771901761.773, 1.049, -0.038, 13
1771901761.873, 0.944, -0.122, 12
1771901761.973, 1.014, -0.067, 13
1771901762.073, 1.053, -0.003, 12
1771901762.173, 0.947, -0.028, 13
1771901762.273, 1.002, -0.029, 12
1771901762.373, 1.024, 0.086, 13
1771901762.473, 1.019, 0.083, 13
1771901762.573, 1.096, 0.137, 12
1771901762.673, 0.969, 0.008, 13
1771901762.773, 1.112, 0.078, 12
1771901762.873, 0.957, -0.107, 13
1771901762.973, 1.001, -0.084, 11
1771901763.073, 0.953, -0.137, 12
1771901763.173, 1.020, 0.016, 12
1771901763.273, 1.016, -0.023, 12
1771901763.373, 0.912, -0.182, 12
1771901763.473, 1.056, -0.024, 13
1771901763.573, 0.925, -0.088, 13
1771901763.673, 1.076, 0.121, 12
1771901763.773, 0.949, 0.021, 12
1771901763.873, 0.976, -0.046, 12
1771901763.973, 1.076, 0.147, 13
1771901764.073, 1.053, 0.037, 12
1771901764.173, 1.096, 0.052, 12
1771901764.273, 1.020, 0.007, 11
1771901764.373, 0.953, 0.021, 13
1771901764.473, 0.991, -0.018, 13
1771901764.573, 1.025, 0.063, 12
1771901764.673, 0.980, -0.012, 13
1771901764.773, 1.048, -0.035, 12
1771901764.873, 0.994, -0.044, 13
1771901764.973, 0.948, -0.026, 12
1771901765.073, 0.994, -0.040, 13
1771901765.173, 1.052, 0.039, 12
1771901765.273, 0.929, -0.162, 13
1771901765.373, 1.007, -0.018, 12
1771901765.473, 0.878, -0.158, 13
1771901765.573, 1.016, 0.031, 13
1771901765.673, 0.933, -0.098, 12
1771901765.773, 1.086, 0.109, 13
1771901765.873, 1.050, -0.059, 12
1771901765.973, 0.928, -0.150, 13
1771901766.073, 0.968, 0.122, 12
1771901766.173, 0.917, -0.097, 13
1771901766.273, 0.904, -0.116, 12
1771901766.373, 1.092, 0.147, 12
1771901766.473, 1.045, 0.074, 12
1771901766.573, 0.849, -0.127, 12
1771901766.673, 0.982, 0.043, 13
1771901766.773, 1.068, 0.024, 12
1771901766.873, 0.956, -0.075, 12
1771901766.973, 1.016, -0.054, 12
1771901767.073, 1.060, 0.156, 13
1771901767.173, 0.986, -0.021, 12
1771901767.273, 0.882, -0.196, 13
1771901767.373, 1.026, 0.020, 13
1771901767.473, 1.036, -0.048, 12
1771901767.573, 1.071, 0.098, 11
1771901767.673, 1.059, -0.071, 12
1771901767.773, 0.910, -0.052, 13
1771901767.873, 1.016, -0.031, 12
1771901767.973, 1.040, 0.132, 13
1771901768.073, 0.934, 0.011, 12
1771901768.173, 0.889, -0.167, 12
1771901768.273, 0.883, -0.021, 12
1771901768.373, 1.083, 0.165, 13
1771901768.473, 0.834, -0.125, 13
1771901768.573, 1.012, -0.012, 12
1771901768.673, 1.199, 0.272, 13
1771901768.773, 0.812, -0.299, 12
1771901768.873, 1.015, -0.236, 13
1771901768.973, 1.081, 0.161, 12
1771901769.073, 0.867, -0.068, 13
1771901769.173, 1.141, 0.050, 12
1771901769.273, 1.207, 0.400, 13
1771901769.373, 1.038, 0.213, 13
1771901769.473, 1.089, -0.162, 12
1771901769.573, 1.236, 0.322, 13
1771901769.673, 0.884, -0.272, 12
1771901769.773, 1.172, 0.196, 13
1771901769.873, 0.989, -0.241, 12
1771901769.973, 1.020, 0.218, 13
1771901770.073, 1.222, 0.145, 12
1771901770.173, 0.776, -0.261, 12
1771901770.273, 1.083, 0.216, 12
1771901770.373, 1.036, -0.163, 13
1771901770.473, 1.095, 0.249, 13
1771901770.573, 1.184, 0.065, 12
1771901770.673, 0.936, 0.068, 13
1771901770.773, 1.160, 0.302, 12
1771901770.873, 0.786, -0.326, 13
1771901770.973, 0.795, -0.198, 12
1771901771.073, 1.108, 0.246, 13
1771901771.173, 1.030, 0.216, 12
1771901771.273, 1.209, 0.129, 13
1771901771.373, 1.082, -0.137, 12
1771901771.473, 1.025, -0.150, 12
1771901771.573, 0.834, -0.237, 13
1771901771.673, 0.816, -0.267, 12
1771901771.773, 1.081, 0.293, 13
1771901771.873, 1.169, 0.295, 12
1771901771.973, 1.048, -0.107, 13
1771901772.073, 0.930, -0.258, 12
1771901772.173, 0.881, 0.049, 13
1771901772.273, 1.199, 0.299, 13
1771901772.373, 0.965, 0.099, 12
1771901772.473, 0.918, 0.010, 13
1771901772.573, 1.002, -0.050, 11
1771901772.673, 1.043, -0.164, 13
1771901772.773, 1.005, 0.045, 11
1771901772.873, 0.936, -0.083, 13
1771901772.973, 1.019, 0.055, 12
1771901773.073, 0.915, -0.137, 13
1771901773.173, 1.001, 0.063, 11
1771901773.273, 0.898, -0.135, 11
1771901773.373, 1.106, 0.101, 12
1771901773.473, 0.914, -0.103, 12
1771901773.573, 1.101, 0.036, 13
1771901773.673, 0.922, -0.040, 12
1771901773.773, 1.050, -0.040, 11
1771901773.873, 0.935, -0.013, 11
1771901773.973, 1.047, -0.036, 13
1771901774.073, 0.920, -0.012, 12
1771901774.173, 1.062, -0.015, 13
1771901774.273, 1.046, 0.093, 12
1771901774.373, 0.948, -0.084, 11
1771901774.473, 0.957, -0.080, 13
1771901774.573, 0.977, -0.088, 9
1771901774.673, 1.013, 0.062, 13
1771901774.773, 1.175, 0.222, 11
1771901774.873, 0.865, -0.365, 13
1771901774.973, 0.855, 0.039, 12
1771901775.073, 1.155, 0.146, 13
1771901775.173, 1.049, -0.078, 12
1771901775.273, 0.873, -0.148, 13
1771901775.373, 1.106, 0.143, 13
1771901775.473, 1.162, 0.148, 12
1771901775.573, 0.914, -0.165, 12
1771901775.673, 0.899, -0.139, 12
1771901775.773, 1.071, 0.174, 13
1771901775.873, 1.110, 0.140, 12
1771901775.973, 0.981, -0.133, 13
1771901776.073, 1.012, -0.094, 12
1771901776.173, 0.916, -0.050, 12
1771901776.273, 1.094, 0.162, 13
1771901776.373, 1.114, 0.092, 12
1771901776.473, 0.929, -0.180, 13
1771901776.573, 0.914, -0.122, 12
1771901776.673, 0.978, 0.050, 13
1771901776.773, 1.047, 0.109, 12
1771901776.873, 1.098, 0.030, 13
1771901776.973, 1.036, -0.013, 12
1771901777.073, 0.969, -0.060, 12
1771901777.173, 0.990, 0.046, 13
1771901777.273, 0.996, 0.056, 12
1771901777.373, 1.076, 0.071, 13
1771901777.473, 1.103, 0.098, 11
1771901777.573, 0.948, -0.111, 13
1771901777.673, 0.973, -0.079, 12
1771901777.773, 0.972, -0.012, 12
1771901777.873, 0.942, 0.013, 12
1771901777.973, 1.089, 0.129, 13
1771901778.073, 0.961, -0.134, 13
1771901778.173, 0.935, -0.115, 12
1771901778.273, 1.005, 0.077, 13
1771901778.373, 1.060, 0.140, 12
1771901778.473, 1.069, 0.016, 12
1771901778.573, 1.036, -0.037, 11
1771901778.673, 0.938, -0.076, 13
1771901778.773, 0.928, -0.088, 12
1771901778.873, 1.067, 0.107, 13
1771901778.973, 1.084, 0.112, 11
1771901779.073, 0.965, -0.102, 13
1771901779.173, 0.982, 0.027, 13
1771901779.273, 0.970, 0.039, 12
1771901779.373, 1.037, 0.078, 13
1771901779.473, 1.024, 0.059, 12
1771901779.573, 1.051, 0.034, 12
1771901779.673, 1.048, 0.005, 12
1771901779.773, 0.918, -0.128, 13
1771901779.873, 0.935, 0.002, 12
1771901779.973, 1.032, 0.064, 13
1771901780.073, 1.000, 0.009, 13
1771901780.173, 0.970, -0.005, 12
1771901780.273, 1.010, 0.062, 12
1771901780.373, 1.008, -0.031, 12
1771901780.473, 1.047, 0.041, 13
1771901780.573, 0.998, -0.004, 12
1771901780.673, 1.014, 0.060, 13
1771901780.773, 1.079, 0.066, 12
1771901780.873, 1.033, 0.033, 13
1771901780.973, 0.995, -0.003, 13
1771901781.073, 1.015, 0.032, 11
1771901781.173, 0.960, -0.103, 12
1771901781.273, 1.028, 0.031, 12
1771901781.373, 0.953, -0.061, 13
1771901781.473, 0.950, -0.103, 12
1771901781.573, 1.067, 0.084, 13
1771901781.673, 1.026, 0.085, 12
1771901781.773, 0.948, -0.061, 13
1771901781.873, 0.991, -0.021, 11
1771901781.973, 0.983, -0.022, 13
1771901782.073, 1.031, 0.100, 13
1771901782.173, 1.073, 0.137, 12
1771901782.273, 0.974, -0.132, 13
1771901782.373, 0.939, -0.121, 12
1771901782.473, 0.983, 0.027, 13
1771901782.573, 0.995, 0.057, 12
1771901782.673, 1.073, 0.066, 13
1771901782.773, 1.063, 0.010, 11
1771901782.873, 0.942, -0.103, 13
1771901782.973, 1.011, 0.053, 12
1771901783.073, 1.043, 0.085, 10
1771901783.173, 1.029, -0.035, 13
1771901783.273, 1.023, -0.043, 12
1771901783.373, 0.954, -0.009, 13
1771901783.473, 0.954, -0.005, 12
1771901783.573, 1.069, 0.071, 12
1771901783.673, 1.003, 0.046, 11
1771901783.773, 0.998, -0.050, 12
1771901783.873, 0.945, -0.059, 13
1771901783.973, 0.961, -0.020, 12
1771901784.073, 1.003, 0.047, 13
1771901784.173, 0.982, 0.019, 12
1771901784.273, 1.058, 0.069, 13
1771901784.373, 1.058, 0.055, 12
1771901784.473, 0.970, -0.071, 13
1771901784.573, 0.973, -0.072, 11
1771901784.673, 0.958, -0.034, 13
1771901784.773, 1.024, 0.052, 12
1771901784.873, 1.008, 0.043, 12
1771901784.973, 1.035, -0.021, 13
1771901785.073, 1.025, -0.019, 12
1771901785.173, 0.934, -0.077, 13
1771901785.273, 0.956, -0.008, 12
1771901785.373, 1.042, 0.077, 13
1771901785.473, 1.021, 0.023, 12
1771901785.573, 1.037, 0.028, 12
1771901785.673, 1.034, -0.024, 12
1771901785.773, 0.943, -0.047, 13
1771901785.873, 1.040, 0.082, 13
1771901785.973, 1.055, 0.093, 12
1771901786.073, 1.058, 0.017, 13
1771901786.173, 1.049, 0.007, 12
1771901786.273, 0.964, -0.058, 13
1771901786.373, 0.972, -0.057, 12
1771901786.473, 0.979, -0.000, 10
1771901786.573, 0.971, -0.016, 11
1771901786.673, 1.024, 0.039, 13
1771901786.773, 0.993, -0.074, 13
1771901786.873, 0.985, -0.074, 12
1771901786.973, 0.962, -0.025, 13
1771901787.073, 0.965, 0.007, 12
1771901787.173, 1.044, 0.033, 12
1771901787.273, 1.006, 0.022, 12
1771901787.373, 0.992, 0.008, 13
1771901787.473, 0.974, -0.002, 12
1771901787.573, 0.993, 0.033, 13
1771901787.673, 0.999, 0.028, 12
1771901787.773, 1.034, -0.012, 12
1771901787.873, 1.059, 0.054, 13
1771901787.973, 0.990, -0.025, 12
1771901788.073, 0.995, 0.019, 13
1771901788.173, 0.953, -0.111, 12
1771901788.273, 1.020, -0.002, 13
1771901788.373, 0.954, -0.043, 12
1771901788.473, 1.000, 0.049, 13
1771901788.573, 1.068, 0.093, 12
1771901788.673, 0.962, -0.009, 13
1771901788.773, 1.009, 0.076, 13
1771901788.873, 1.068, 0.129, 11
1771901788.973, 0.965, -0.020, 13
1771901789.073, 0.970, -0.015, 10
1771901789.173, 0.973, 0.014, 13
1771901789.273, 0.992, 0.006, 11
1771901789.373, 1.050, -0.004, 13
1771901789.473, 0.983, -0.090, 12
1771901789.573, 0.971, 0.050, 13
1771901789.673, 1.064, 0.058, 13
1771901789.773, 1.030, -0.023, 12
1771901789.873, 0.953, -0.049, 12
1771901789.973, 0.954, -0.029, 12
1771901790.073, 1.032, 0.078, 13
1771901790.173, 1.039, 0.060, 12
1771901790.273, 1.004, -0.046, 13
1771901790.373, 1.003, -0.073, 12
1771901790.473, 0.951, -0.027, 13
1771901790.573, 1.023, 0.050, 13
1771901790.673, 1.033, 0.067, 12
1771901790.773, 1.051, 0.045, 13
1771901790.873, 1.041, 0.024, 12
1771901790.973, 0.944, -0.082, 13
1771901791.073, 0.953, -0.024, 12
1771901791.173, 1.020, -0.059, 12
1771901791.273, 1.186, 0.333, 10
1771901791.373, 0.792, -0.555, 13
1771901791.473, 1.273, 0.616, 13
1771901791.573, 0.887, -0.022, 12
1771901791.673, 1.228, 0.311, 11
1771901791.773, 0.810, -0.416, 12
1771901791.873, 1.011, -0.059, 13
1771901791.973, 1.039, 0.092, 12
1771901792.073, 1.114, 0.221, 13
1771901792.173, 0.875, -0.248, 12
1771901792.273, 0.901, -0.245, 13
1771901792.373, 1.174, 0.222, 12
1771901792.473, 0.784, -0.398, 13
1771901792.573, 1.052, -0.096, 13
1771901792.673, 1.031, -0.140, 12
1771901792.773, 0.987, 0.076, 13
1771901792.873, 0.798, -0.308, 12
1771901792.973, 1.156, 0.256, 13
1771901793.073, 0.900, -0.282, 11
1771901793.173, 0.828, -0.326, 12
1771901793.273, 1.139, 0.346, 12
1771901793.373, 0.831, -0.382, 13
1771901793.473, 1.380, 0.441, 12
1771901793.573, 1.135, 0.339, 11
1771901793.673, 1.048, -0.150, 12
1771901793.773, 1.266, 0.127, 10
1771901793.873, 1.163, 0.408, 13
1771901793.973, 0.877, -0.283, 12
1771901794.073, 0.842, -0.347, 12
1771901794.173, 0.854, -0.334, 12
1771901794.273, 1.132, 0.272, 13
1771901794.373, 0.870, -0.268, 12
1771901794.473, 1.048, 0.179, 11
1771901794.573, 1.092, 0.176, 13
1771901794.673, 1.090, 0.227, 12
1771901794.773, 1.016, -0.050, 12
1771901794.873, 1.008, 0.121, 12
1771901794.973, 0.970, -0.209, 13
1771901795.073, 1.110, 0.043, 12
1771901795.173, 0.981, 0.085, 12
1771901795.273, 0.884, -0.206, 13
1771901795.373, 0.977, -0.105, 12
1771901795.473, 0.963, 0.015, 13
1771901795.573, 1.002, 0.019, 12
1771901795.673, 1.074, 0.127, 13
1771901795.773, 1.236, 0.204, 12
1771901795.873, 1.012, 0.063, 13
1771901795.973, 0.982, 0.130, 12
1771901796.073, 1.066, 0.022, 13
1771901796.173, 0.893, -0.223, 13
1771901796.273, 1.113, 0.168, 12
1771901796.373, 1.011, 0.039, 13
1771901796.473, 1.053, -0.065, 12
1771901796.573, 1.052, 0.044, 13
1771901796.673, 1.000, 0.164, 12
1771901796.773, 0.956, -0.142, 13
1771901796.873, 0.981, -0.109, 12
1771901796.973, 1.043, -0.064, 13
1771901797.073, 1.040, 0.174, 13
1771901797.173, 0.937, -0.150, 12
1771901797.273, 0.980, -0.062, 12
1771901797.373, 1.133, 0.138, 12
1771901797.473, 1.027, 0.057, 13
1771901797.573, 0.974, -0.056, 12
1771901797.673, 1.106, 0.082, 12
1771901797.773, 1.011, 0.032, 12
1771901797.873, 1.130, 0.239, 13
1771901797.973, 1.218, 0.353, 13
1771901798.073, 1.090, 0.091, 11
1771901798.173, 0.772, -0.114, 12
1771901798.273, 0.969, 0.039, 12
1771901798.373, 1.006, 0.083, 13
1771901798.473, 1.160, 0.162, 12
1771901798.573, 0.945, 0.124, 13
1771901798.673, 0.998, 0.099, 12
1771901798.773, 0.866, -0.380, 13
1771901798.873, 1.081, 0.009, 12
1771901798.973, 0.982, 0.088, 13
1771901799.073, 1.003, -0.065, 13
1771901799.173, 0.920, -0.318, 11
1771901799.273, 1.307, 0.477, 12
1771901799.373, 1.184, 0.259, 12
1771901799.473, 1.066, 0.205, 13
1771901799.573, 1.130, 0.176, 12
1771901799.673, 1.247, 0.505, 13
1771901799.773, 1.102, 0.173, 11
1771901799.873, 0.794, -0.379, 13
1771901799.973, 1.082, 0.019, 12
1771901800.073, 0.859, -0.149, 12
1771901800.173, 1.105, 0.204, 13
1771901800.273, 1.082, 0.065, 11
1771901800.373, 1.053, 0.131, 13
1771901800.473, 1.033, 0.143, 12
1771901800.573, 0.915, -0.134, 13
1771901800.673, 0.912, -0.195, 12
1771901800.773, 0.923, 0.063, 13
1771901800.873, 0.986, -0.195, 13
1771901800.973, 1.124, 0.168, 12
1771901801.073, 1.010, -0.046, 12
1771901801.173, 0.925, -0.266, 11
1771901801.273, 1.257, 0.359, 13
1771901801.373, 0.973, -0.034, 12
1771901801.473, 0.966, -0.118, 13
1771901801.573, 0.984, 0.077, 12
1771901801.673, 1.144, 0.230, 13
1771901801.773, 1.173, 0.204, 13
1771901801.873, 1.188, 0.102, 12
1771901801.973, 0.883, -0.069, 11
1771901802.073, 1.098, -0.032, 12
1771901802.173, 0.951, -0.098, 12
1771901802.273, 0.956, -0.008, 11
1771901802.373, 0.943, -0.033, 13
1771901802.473, 1.111, 0.157, 12
1771901802.573, 1.078, 0.090, 13
1771901802.673, 1.135, 0.147, 13
1771901802.773, 0.947, -0.115, 12
1771901802.873, 1.036, 0.036, 13
1771901802.973, 0.848, -0.208, 11
1771901803.073, 1.057, 0.126, 13
1771901803.173, 1.004, -0.035, 12
1771901803.273, 0.986, -0.076, 13
1771901803.373, 1.041, 0.160, 11
1771901803.473, 0.947, -0.081, 13
1771901803.573, 1.089, 0.190, 13
1771901803.673, 1.119, 0.023, 12
1771901803.773, 1.026, 0.169, 13
1771901803.873, 0.909, -0.234, 12
1771901803.973, 0.858, -0.185, 13
1771901804.073, 1.152, 0.201, 12
1771901804.173, 1.039, 0.097, 13
1771901804.273, 1.079, -0.142, 12
1771901804.373, 1.072, 0.160, 12
1771901804.473, 1.223, 0.304, 13
1771901804.573, 0.924, -0.022, 10
1771901804.673, 0.874, -0.039, 12
1771901804.773, 0.924, -0.003, 11
1771901804.873, 0.698, -0.370, 13
1771901804.973, 0.939, 0.218, 12
1771901805.073, 0.907, -0.114, 13
1771901805.173, 0.641, -0.311, 11
1771901805.273, 0.999, 0.188, 13
1771901805.373, 0.924, -0.096, 13
1771901805.473, 0.904, -0.261, 11
1771901805.573, 1.056, 0.033, 13
1771901805.673, 1.042, 0.237, 11
1771901805.773, 0.958, -0.136, 11
1771901805.873, 0.721, -0.435, 10
1771901805.973, 1.147, 0.167, 12
1771901806.073, 1.080, 0.159, 12
1771901806.173, 1.029, 0.082, 13
1771901806.273, 0.954, 0.023, 11
1771901806.373, 1.093, 0.203, 12
1771901806.473, 1.118, 0.014, 12
1771901806.573, 0.991, 0.237, 12
1771901806.673, 0.821, -0.176, 13
1771901806.773, 0.938, -0.100, 12
1771901806.873, 1.152, 0.149, 13
1771901806.973, 0.870, -0.314, 12
1771901807.073, 0.873, -0.185, 12
1771901807.173, 1.116, 0.254, 13
1771901807.273, 1.072, 0.069, 12
1771901807.373, 0.957, -0.088, 12
1771901807.473, 0.941, -0.104, 12
1771901807.573, 0.899, -0.085, 13
1771901807.673, 0.981, -0.279, 11
1771901807.773, 0.991, -0.068, 13
1771901807.873, 0.993, 0.022, 12
1771901807.973, 0.898, -0.171, 13
1771901808.073, 0.928, -0.014, 11
1771901808.173, 1.089, 0.096, 12
1771901808.273, 1.032, 0.218, 12
1771901808.373, 1.011, 0.145, 12
1771901808.473, 1.221, 0.287, 13
1771901808.573, 1.143, 0.340, 12
1771901808.673, 0.821, -0.448, 13
1771901808.773, 1.210, 0.502, 11
1771901808.873, 1.039, -0.060, 13
1771901808.973, 0.916, -0.169, 12
1771901809.073, 1.011, 0.008, 12
1771901809.173, 0.962, -0.185, 11
1771901809.273, 0.832, -0.295, 12
1771901809.373, 1.018, 0.020, 12
1771901809.473, 0.992, -0.074, 10
1771901809.573, 0.838, -0.351, 13
1771901809.673, 0.971, -0.164, 12
1771901809.773, 1.148, 0.072, 13
1771901809.873, 0.982, -0.015, 13
1771901809.973, 0.922, -0.047, 12
1771901810.073, 0.986, -0.008, 13
1771901810.173, 0.896, -0.141, 12
1771901810.273, 1.119, 0.233, 12
1771901810.373, 1.092, -0.072, 12
1771901810.473, 0.880, -0.051, 12
1771901810.573, 1.015, 0.025, 12
1771901810.673, 0.975, 0.035, 13
1771901810.773, 1.088, 0.141, 13
1771901810.873, 1.301, 0.346, 12
1771901810.973, 1.112, 0.215, 13
1771901811.073, 0.919, -0.129, 11
1771901811.173, 1.098, 0.315, 13
1771901811.273, 0.977, -0.016, 12
1771901811.373, 1.254, 0.315, 12
1771901811.473, 0.957, 0.034, 12
1771901811.573, 0.947, -0.150, 13
1771901811.673, 1.017, 0.018, 13
1771901811.773, 0.963, 0.092, 12
1771901811.873, 1.067, 0.027, 13
1771901811.973, 1.056, 0.155, 12
1771901812.073, 1.048, 0.169, 13
1771901812.173, 1.141, 0.241, 12
1771901812.273, 1.066, -0.055, 12
1771901812.374, 1.321, 0.461, 12
1771901812.474, 0.959, -0.051, 12
1771901812.574, 0.862, -0.248, 13
1771901812.674, 1.080, 0.068, 12
1771901812.774, 0.954, -0.155, 13
1771901812.874, 0.984, 0.131, 10
1771901812.974, 0.994, -0.052, 13
1771901813.074, 1.067, -0.008, 12
1771901813.174, 0.991, 0.019, 13
1771901813.274, 1.049, 0.206, 12
1771901813.374, 0.950, -0.180, 12
1771901813.474, 1.080, 0.058, 13
1771901813.574, 1.124, 0.125, 12
1771901813.674, 0.971, -0.024, 13
1771901813.774, 0.915, -0.157, 12
1771901813.874, 1.119, 0.013, 13
1771901813.974, 1.156, -0.031, 12
1771901814.074, 1.036, 0.234, 13
1771901814.174, 0.947, 0.013, 12
1771901814.274, 1.097, 0.059, 12
1771901814.374, 1.030, 0.104, 13
1771901814.474, 0.948, -0.209, 12
1771901814.574, 0.893, -0.288, 13
1771901814.674, 1.056, 0.038, 10
1771901814.774, 1.100, 0.186, 13
1771901814.874, 0.919, -0.013, 12
1771901814.974, 1.006, -0.026, 13
1771901815.074, 1.185, 0.237, 12
1771901815.174, 1.142, 0.080, 12
1771901815.274, 0.819, -0.380, 13
1771901815.374, 0.872, -0.302, 12
1771901815.474, 0.913, -0.310, 13
1771901815.574, 0.970, -0.112, 11
1771901815.674, 1.025, 0.040, 12
1771901815.774, 0.999, -0.031, 12
1771901815.874, 0.919, -0.042, 12
1771901815.974, 1.057, 0.198, 12
1771901816.074, 0.803, -0.195, 13
1771901816.174, 0.940, -0.236, 13
1771901816.274, 0.861, -0.209, 12
1771901816.374, 0.917, 0.170, 13
1771901816.474, 0.879, -0.334, 11
1771901816.574, 1.117, 0.184, 13
1771901816.674, 0.948, 0.063, 12
1771901816.774, 1.222, 0.330, 13
1771901816.874, 1.243, 0.487, 11
1771901816.974, 1.096, 0.202, 13
1771901817.074, 1.124, 0.021, 13
1771901817.174, 0.963, -0.212, 12
1771901817.274, 0.971, -0.140, 13
1771901817.374, 1.075, 0.076, 10
1771901817.474, 1.026, 0.037, 13
1771901817.574, 1.028, -0.098, 12
1771901817.674, 1.019, 0.098, 13
1771901817.774, 0.976, -0.034, 12
1771901817.874, 1.191, 0.152, 13
1771901817.974, 1.076, 0.147, 13
1771901818.074, 1.036, 0.039, 12
1771901818.174, 1.147, 0.015, 13
1771901818.274, 0.963, -0.062, 12
1771901818.374, 0.924, -0.077, 13
1771901818.474, 0.748, -0.135, 11
1771901818.574, 0.912, 0.155, 11
1771901818.674, 1.061, -0.000, 12
1771901818.774, 1.018, -0.097, 13
1771901818.874, 1.211, 0.231, 13
1771901818.974, 0.900, -0.024, 11
1771901819.074, 1.008, -0.006, 13
1771901819.174, 1.264, 0.412, 11
1771901819.274, 0.898, -0.064, 13
1771901819.374, 0.890, -0.257, 12
1771901819.474, 1.331, 0.340, 13
1771901819.574, 0.917, -0.061, 12
1771901819.674, 0.965, -0.054, 13
1771901819.774, 0.941, -0.208, 12
1771901819.874, 0.933, -0.393, 11
1771901819.974, 1.060, 0.056, 13
1771901820.074, 0.945, -0.074, 12
1771901820.174, 0.962, 0.040, 13
1771901820.274, 1.068, 0.341, 12
1771901820.374, 0.772, -0.363, 13
1771901820.474, 1.018, -0.246, 12
1771901820.574, 1.149, 0.185, 13
1771901820.674, 1.288, 0.248, 13
1771901820.774, 0.964, -0.135, 12
1771901820.874, 0.765, -0.332, 13
1771901820.974, 1.121, 0.111, 12
1771901821.074, 0.932, -0.167, 13
1771901821.174, 1.012, -0.151, 12
1771901821.274, 0.907, -0.223, 13
1771901821.374, 1.143, 0.389, 12
1771901821.474, 1.099, 0.194, 13
1771901821.574, 1.108, 0.223, 13
1771901821.674, 0.836, -0.294, 12
1771901821.774, 1.226, 0.095, 12
1771901821.874, 1.070, 0.316, 12
1771901821.974, 0.800, -0.323, 13
1771901822.074, 1.099, 0.167, 12
1771901822.174, 1.058, -0.211, 13
1771901822.274, 1.235, 0.417, 12
1771901822.374, 0.853, -0.381, 13
1771901822.474, 1.214, 0.381, 12
1771901822.574, 1.221, 0.020, 12
1771901822.674, 1.020, 0.173, 12
1771901822.774, 1.154, 0.391, 12
1771901822.874, 0.913, -0.193, 13
1771901822.974, 0.930, -0.329, 12
1771901823.074, 1.087, 0.188, 13
1771901823.174, 1.001, 0.243, 11
1771901823.274, 0.861, -0.296, 11
1771901823.374, 1.195, 0.221, 13
1771901823.474, 0.801, -0.313, 12
1771901823.574, 0.927, -0.321, 12
1771901823.674, 0.982, 0.228, 12
1771901823.774, 0.915, -0.177, 12
1771901823.874, 1.085, 0.155, 12
1771901823.974, 0.909, -0.128, 13
1771901824.074, 1.076, 0.193, 12
1771901824.174, 0.854, -0.040, 12
